subject	phase	exponent_grad	theta_band_power_grad	alpha_band_power_grad	alpha_peak_freq_grad	beta_band_power_grad	beta_peak_freq_grad
CC520209	p5	0.9345079436054468	0.2743594164510592	0.3302560200863776	9.422196647403476	0.3846294781739132	20.029324743129628
CC520254	p5	0.6495711012189201	0.4677775266508949	0.4727987649683551	9.594665733207243	0.4548347382660864	19.145071882476017
CC520390	p5	0.7065193520474684	0.09194000021968	0.2627201270506001	9.988251347546829	0.4172149903228709	21.221861395543737
CC520477	p5	0.6764171747794138	0.5729176706660777	0.8932600468954424	9.92041730181229	0.441411429163351	20.32102637966587
CC520480	p5	0.4330343618713377	0.6753605982975576	0.9145616854211218	9.333363093156104	0.4979404002220637	18.935203031986514
CC520517	p5	0.7291698968113013	0.4275752871151745	0.7339558771498906	8.416494053644533	0.3164242397627543	20.836442091737503
CC520542	p5	0.8014735674851312	0.4160805487118512	0.9598185368062514	9.366577940036343	0.4139480149473581	19.051971311534665
CC520562	p5	0.760641576799622	0.2561966067385559	0.6852155646259475	9.070940394133338	0.3643074220333313	16.853734323595003
CC520589	p5	0.425673074580258	0.0937964583977968	0.2714280905052057	9.765310889065091	0.354623301769531	23.96796183401713
CC520669	p5	0.888220555336729	0.2675580830175409	0.5621680643609859	9.612910670281549	0.3955235717003612	15.216581224642963
CC520712	p5	1.143504154773695	0.5026116238677352	0.9538894136246796	8.507178956465387	0.483228492838458	15.820919763244548
CC520980	p5	0.8506528931869352	0.4555625550150542	0.8145109704729802	8.795429197099137	0.457184496926393	17.02491185518296
CC521040	p5	0.6221134279994969	0.3488957668849716	1.0716798591368804	10.119409550551104	0.3240447412731551	19.28441666118438
CC521094	p5	0.6857642674565386	0.2035600846392107	0.834252076388523	9.69659922772239	0.6183288865447011	20.260987887502985
CC521167	p5	0.8347936286699286	0.2481145708889561	1.160583202743499	9.14372591543312	0.7847376295271256	18.128400829785782
CC610051	p5	0.795483753517355	0.499579865657257	1.0542625973506112	8.670210959818688	0.4218718535685616	17.41414780082213
CC610099	p5	1.0190432954040087	0.4290952848467753	0.591310697064443	10.100316872585616	0.4073934015887692	15.879038768800369
CC610308	p5	1.1552154073991552	0.2335456909065365	0.2891050791406766	9.633575688174563	0.2125565036997181	19.309813173207186
CC610392	p5	0.8865618111064376	0.9387773990182616	0.5671199284381429	9.70666331273992	0.6145202242270579	16.29593316068875
CC610405	p5	0.9084341665757052	0.169812966703457	0.5430191680178914	10.80536223826272	0.3573467742837412	20.355826275247928
CC620017	p5	0.92628225523956	0.6291999843032311	0.377271138488512	8.919956629363666	0.2229740520100994	20.26962273010343
CC620164	p5	0.5531742543765014	0.3194912362717785	0.4111282300217875	10.172698676239978	0.4320849524002059	16.876276223053605
CC620193	p5	1.3007398331245528	0.2944953168785389	0.5343610065168907	8.913402015856517	0.4395526210302449	16.185323485591546
CC620321	p5	1.0753354691488992	0.4685042302266292	0.6689805175180261	9.021645589256938	0.3840376359267028	20.178039090343844
CC620485	p5	0.6307929774303777	0.0979270827686093	0.41443469485593	9.599195911704602	0.3899802168580832	24.115981004046805
CC620496	p5	0.906098826496566	0.5908982193497312	0.897707489662549	9.230420926760363	0.4362464700900669	19.114082162261717
CC620619	p5	0.9805250402142354	0.3493494760648469	0.7852952489904484	8.721377658303105	0.5170006708817497	14.217576930021163
CC620659	p5	0.9062031767975408	0.3002909286297916	0.3717005610248977	9.717970616589628	0.5657128951016356	17.069647066220742
CC620785	p5	0.99370576382334	0.2735834716201139	0.4751747774412315	9.389792869405852	0.365908965708657	15.935557476175797
CC620918	p5	0.5235965824181008	0.1392885111233287	0.2335788948188137	11.00913562546572	0.4056127055706904	22.16542631866365
CC620967	p5	0.4876846721593963	0.2789702545836051	0.7729475609946487	9.079599131794334	0.4473988774937577	19.18057776364771
CC621020	p5	1.187502138219858	0.8495432155900146	0.6634445844569318	9.055335635525855	0.4322700232380908	15.624828314442738
CC621199	p5	0.9152264221766738	0.5692764019434138	0.7485578257140976	8.897336087353196	0.4744059818375115	16.284382809667672
CC621283	p5	0.7110438324122375	0.1700405701378974	0.5444194706868802	9.097363481335153	0.4859227119567793	18.274244781438536
CC710088	p5	0.809283143205917	0.2662190995901062	0.7969011591594007	10.049968030776542	0.7225759965715056	14.40667263486044
CC720103	p5	1.114295056918701	0.7815363109979249	0.6607429878034586	9.13541652016288	0.2670489054208927	16.407808046760046
CC720718	p5	0.7487472993184469	0.6255585616189443	0.6728186635280077	9.075871082385882	0.58101922460205	17.181717889406897
